home_team,away_team,home1,home2,home3,home4,home5,home6,home7,home8,home9,home10,home11,away1,away2,away3,away4,away5,away6,away7,away8,away9,away10,away11,home_score,away_score,season
afc-bournemouth,leicester-city,Artur Boruc,Simon Francis,Steve Cook,Nathan AkÃ©,Charlie Daniels,Adam Smith,Marc Pugh,Harry Arter,Jack Wilshere,Benik Afobe,Joshua King,Ron-Robert Zieler, Luis HernÃ¡ndez,Wes Morgan,Robert Huth,Daniel Amartey,Christian Fuchs,Andy King,Marc Albrighton,Riyad Mahrez,Jamie Vardy,Islam Slimani,1.0,0.0,2017
afc-bournemouth,liverpool-fc,Artur Boruc,Simon Francis,Steve Cook,Nathan AkÃ©,Adam Smith,Dan Gosling,Harry Arter,Junior Stanislas,Jack Wilshere,Callum Wilson,Joshua King,Loris Karius,Nathaniel Clyne,Dejan Lovren,James Milner,Georginio Wijnaldum,Jordan Henderson, Lucas Leiva,Emre Can, Roberto Firmino,Sadio ManÃ©,Divock Origi,4.0,3.0,2017
afc-bournemouth,manchester-city,Artur Boruc,Simon Francis,Steve Cook,Charlie Daniels,Adam Smith,Andrew Surman,Harry Arter,Ryan Fraser,Jack Wilshere,Joshua King,Jordon Ibe,Willy Caballero,Bacary Sagna,Aleksandar Kolarov,John Stones,Kevin De Bruyne, David Silva, Fernandinho,Yaya TourÃ©,Raheem Sterling,Leroy SanÃ©, Gabriel Jesus,0.0,2.0,2017
afc-bournemouth,manchester-united,Artur Boruc,Simon Francis,Steve Cook,Charlie Daniels,Adam Smith,Andrew Surman,Harry Arter,Lewis Cook,Callum Wilson,Joshua King,Jordon Ibe, De Gea,Eric Bailly,Daley Blind,Luke Shaw,Antonio Valencia, Mata, Ander Herrera,Marouane Fellaini,Zlatan IbrahimoviÄ,Wayne Rooney,Anthony Martial,1.0,3.0,2017
afc-bournemouth,middlesbrough-fc,Artur Boruc,Simon Francis,Steve Cook,Charlie Daniels,Adam Smith,Dan Gosling,Marc Pugh,Harry Arter,Ryan Fraser,Benik Afobe,Joshua King,Brad Guzan,George Friend, Daniel Ayala,Ben Gibson, BarragÃ¡n,Calum Chambers,Adam Clayton,Marten de Roon,Stewart Downing,GastÃ³n RamÃ­rez, Ãlvaro Negredo,4.0,0.0,2017
afc-bournemouth,southampton-fc,Artur Boruc,Simon Francis,Steve Cook,Nathan AkÃ©,Charlie Daniels,Adam Smith,Marc Pugh,Harry Arter,Jack Wilshere,Callum Wilson,Joshua King,Fraser Forster, CÃ©dric Soares,Maya Yoshida,Virgil van Dijk,Ryan Bertrand,Jordy Clasie,Harrison Reed,Sofiane Boufal,Nathan Redmond,Pierre-Emile HÃ¸jbjerg,Jay Rodriguez,1.0,3.0,2017
afc-bournemouth,stoke-city,Artur Boruc,Simon Francis,Steve Cook,Charlie Daniels,Adam Smith,Marc Pugh,Harry Arter,Lewis Cook,Junior Stanislas,Joshua King,Lys Mousset,Jack Butland, Muniesa,Glen Johnson,Bruno Martins Indi,Ryan Shawcross,Geoff Cameron,Joe Allen,Glenn Whelan,Xherdan Shaqiri,Marko ArnautoviÄ,Mame Diouf,2.0,2.0,2017
afc-bournemouth,sunderland-afc,Artur Boruc,Simon Francis,Steve Cook,Charlie Daniels,Adam Smith,Dan Gosling,Harry Arter,Junior Stanislas,Jack Wilshere,Joshua King,Jordon Ibe,Jordan Pickford,Billy Jones,Patrick van Aanholt,Papy Djilobodji,Paddy McNair,Lamine KonÃ©,Didier Ndong,Steven Pienaar,Duncan Watmore,Jermain Defoe,Victor Anichebe,1.0,2.0,2017
afc-bournemouth,swansea-city,Artur Boruc,Simon Francis,Steve Cook,Charlie Daniels,Adam Smith,Dan Gosling,Andrew Surman,Marc Pugh,Ryan Fraser,Benik Afobe,Joshua King,Åukasz FabiaÅski,Alfie Mawson,Federico FernÃ¡ndez,Stephen Kingsley,Sung-yueng Ki,Leroy Fer,Gylfi SigurÃ°sson,Jack Cork,Tom Carroll,Jordan Ayew, Llorente,2.0,0.0,2017
afc-bournemouth,tottenham-hotspur,Artur Boruc,Simon Francis,Steve Cook,Charlie Daniels,Adam Smith,Dan Gosling,Harry Arter,Jack Wilshere,Callum Wilson,Joshua King,Jordon Ibe,Hugo Lloris,Kyle Walker,Danny Rose,Jan Vertonghen,Victor Wanyama,Eric Dier,Mousa DembÃ©lÃ©,Dele Alli,Christian Eriksen,Heung-min Son,Ãrik Lamela,0.0,0.0,2017
afc-bournemouth,watford-fc,Artur Boruc,Steve Cook,Charlie Daniels,Adam Smith,Tyrone Mings,Andrew Surman,Junior Stanislas,Ryan Fraser,Jack Wilshere,Callum Wilson,Joshua King, Gomes,Miguel Britos,YounÃ¨s Kaboul,Sebastian PrÃ¶dl,JosÃ© Holebas,Christian Kabasele,Tom Cleverley,Abdoulaye DoucourÃ©,Ãtienne Capoue,Troy Deeney,Stefano Okaka,2.0,2.0,2017
afc-bournemouth,west-bromwich-albion,Artur Boruc,Simon Francis,Steve Cook,Charlie Daniels,Adam Smith,Andrew Surman,Harry Arter,Junior Stanislas,Callum Wilson,Joshua King,Jordon Ibe,Ben Foster,Jonny Evans,Brendan Galloway,Gareth McAuley,Craig Dawson,Claudio Yacob,Matt Phillips,Darren Fletcher,Sam Field,Saido Berahino,Nacer Chadli,1.0,0.0,2017
afc-bournemouth,west-ham-united,Artur Boruc,Simon Francis,Steve Cook,Charlie Daniels,Adam Smith,Dan Gosling,Marc Pugh,Harry Arter,Ryan Fraser,Benik Afobe,Joshua King,Darren Randolph,Winston Reid,Aaron Cresswell, JosÃ© Fonte,Sofiane FÃ©ghouli,Cheikhou KouyatÃ©,Manuel Lanzini, Pedro Obiang,Mark Noble,Michail Antonio,Andy Carroll,3.0,2.0,2017
arsenal-fc,afc-bournemouth,Petr Äech,Mathieu Debuchy,Laurent Koscielny, Nacho Monreal,Shkodran Mustafi,Mesut Ãzil,Granit Xhaka,Mohamed El Neny,Alexis SÃ¡nchez,Theo Walcott,Alex Oxlade-Chamberlain,Adam Federici,Simon Francis,Steve Cook,Nathan AkÃ©,Brad Smith,Adam Smith,Dan Gosling,Harry Arter,Junior Stanislas,Callum Wilson,Joshua King,3.0,1.0,2017
arsenal-fc,burnley-fc,Petr Äech, Gabriel Paulista,Laurent Koscielny, Nacho Monreal,Shkodran Mustafi,Aaron Ramsey,Mesut Ãzil,Granit Xhaka,Alexis SÃ¡nchez,Olivier Giroud,Alex Iwobi,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,Jeff Hendrick,Steven Defour,Andre Gray,Ashley Barnes,George Boyd,2.0,1.0,2017
arsenal-fc,chelsea-fc,Petr Äech,Laurent Koscielny, Nacho Monreal,Shkodran Mustafi, HÃ©ctor BellerÃ­n,Mesut Ãzil, Santi Cazorla,Francis Coquelin,Alexis SÃ¡nchez,Theo Walcott,Alex Iwobi,Thibaut Courtois,Branislav IvanoviÄ,Gary Cahill, Azpilicueta, David Luiz, Cesc FÃ bregas,N'Golo KantÃ©,Nemanja MatiÄ,Eden Hazard, Diego Costa, Willian,3.0,0.0,2017
arsenal-fc,crystal-palace,Petr Äech, Gabriel Paulista,Laurent Koscielny, Nacho Monreal, HÃ©ctor BellerÃ­n,Granit Xhaka,Mohamed El Neny,Alexis SÃ¡nchez, Lucas PÃ©rez,Olivier Giroud,Alex Iwobi,Wayne Hennessey,Joel Ward,James Tomkins,Scott Dann,Martin Kelly,Mathieu Flamini,Yohan Cabaye,Andros Townsend,Jason Puncheon,Wilfried Zaha,Christian Benteke,2.0,0.0,2017
arsenal-fc,everton-fc,Petr Äech, Gabriel Paulista,Laurent Koscielny,Rob Holding, Nacho Monreal, HÃ©ctor BellerÃ­n,Aaron Ramsey,Mesut Ãzil,Granit Xhaka,Alexis SÃ¡nchez,Danny Welbeck, Joel,Leighton Baines,Ashley Williams,Phil Jagielka,Mason Holgate,Morgan Schneiderlin,Idrissa Gueye,Tom Davies,Romelu Lukaku,Kevin Mirallas,Enner Valencia,3.0,1.0,2017
arsenal-fc,hull-city,Petr Äech,Kieran Gibbs,Laurent Koscielny,Shkodran Mustafi, HÃ©ctor BellerÃ­n,Mesut Ãzil,Francis Coquelin,Alexis SÃ¡nchez,Theo Walcott,Alex Oxlade-Chamberlain,Alex Iwobi,Eldin JakupoviÄ,Andrew Robertson,Harry Maguire,Andrea Ranocchia,Omar Elabdellaoui,Tom Huddlestone,Alfred N'Diaye,Sam Clucas,Lazar MarkoviÄ,Kamil Grosicki,Oumar Niasse,2.0,0.0,2017
arsenal-fc,leicester-city,Petr Äech,Kieran Gibbs, Gabriel Paulista,Laurent Koscielny, Nacho Monreal, HÃ©ctor BellerÃ­n,Mesut Ãzil,Granit Xhaka,Francis Coquelin,Alexis SÃ¡nchez,Theo Walcott,Kasper Schmeichel,Robert Huth,Danny Simpson,Christian Fuchs,Yohan Benalouane,Danny Drinkwater,Marc Albrighton,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Leonardo Ulloa,1.0,0.0,2017
arsenal-fc,liverpool-fc,Petr Äech,Rob Holding, Nacho Monreal,Calum Chambers, HÃ©ctor BellerÃ­n,Aaron Ramsey,Francis Coquelin,Mohamed El Neny,Alexis SÃ¡nchez,Theo Walcott,Alex Iwobi,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,Ragnar Klavan, Alberto Moreno,Georginio Wijnaldum, Coutinho,Jordan Henderson,Adam Lallana, Roberto Firmino,Sadio ManÃ©,3.0,4.0,2017
arsenal-fc,manchester-city,David Ospina,Laurent Koscielny, Nacho Monreal,Shkodran Mustafi, HÃ©ctor BellerÃ­n,Mesut Ãzil,Granit Xhaka,Francis Coquelin,Alexis SÃ¡nchez,Theo Walcott,Danny Welbeck,Willy Caballero,GaÃ«l Clichy,John Stones,NicolÃ¡s Otamendi, JesÃºs Navas,Kevin De Bruyne, David Silva, Fernandinho,Raheem Sterling,Kun AgÃ¼ero,Leroy SanÃ©,2.0,2.0,2017
arsenal-fc,manchester-united,Petr Äech,Kieran Gibbs,Laurent Koscielny,Rob Holding, Nacho Monreal,Aaron Ramsey,Mesut Ãzil,Granit Xhaka,Alexis SÃ¡nchez,Alex Oxlade-Chamberlain,Danny Welbeck, De Gea,Phil Jones,Chris Smalling,Matteo Darmian, Mata,Michael Carrick, Ander Herrera,Henrikh Mkhitaryan,Axel Tuanzebe,Wayne Rooney,Anthony Martial,2.0,0.0,2017
arsenal-fc,middlesbrough-fc,Petr Äech,Laurent Koscielny, Nacho Monreal,Shkodran Mustafi, HÃ©ctor BellerÃ­n,Mesut Ãzil,Francis Coquelin,Mohamed El Neny,Alexis SÃ¡nchez,Theo Walcott,Alex Iwobi, VÃ­ctor ValdÃ©s,George Friend, Daniel Ayala,Ben Gibson, BarragÃ¡n,Adam Clayton,Marten de Roon,GastÃ³n RamÃ­rez,Adam Forshaw, Ãlvaro Negredo,Adama TraorÃ©,0.0,0.0,2017
arsenal-fc,southampton-fc,Petr Äech,Laurent Koscielny, Nacho Monreal,Shkodran Mustafi, HÃ©ctor BellerÃ­n,Mesut Ãzil, Santi Cazorla,Francis Coquelin, Lucas PÃ©rez,Theo Walcott,Alex Oxlade-Chamberlain,Fraser Forster, CÃ©dric Soares, JosÃ© Fonte,Virgil van Dijk,Ryan Bertrand,Jordy Clasie,Steven Davis, Oriol Romeu,Nathan Redmond,Jay Rodriguez,DuÅ¡an TadiÄ,2.0,1.0,2017
arsenal-fc,stoke-city,Petr Äech, Gabriel Paulista,Laurent Koscielny, Nacho Monreal,Shkodran Mustafi,Mesut Ãzil,Granit Xhaka,Francis Coquelin,Alexis SÃ¡nchez,Theo Walcott,Alex Oxlade-Chamberlain,Lee Grant,Erik Pieters, Muniesa,Glen Johnson,Bruno Martins Indi,Joe Allen,Charlie Adam,Giannelli Imbula,Xherdan Shaqiri,Marko ArnautoviÄ,Mame Diouf,3.0,1.0,2017
arsenal-fc,sunderland-afc,Petr Äech,Kieran Gibbs,Rob Holding, Nacho Monreal,Shkodran Mustafi, HÃ©ctor BellerÃ­n,Aaron Ramsey,Mesut Ãzil,Granit Xhaka,Alexis SÃ¡nchez,Olivier Giroud,Jordan Pickford,Billy Jones,Bryan Oviedo,John O'Shea, Manquillo,Lamine KonÃ©,Lee Cattermole,Sebastian Larsson,Didier Ndong,Fabio Borini,Jermain Defoe,2.0,0.0,2017
arsenal-fc,swansea-city,Petr Äech,Laurent Koscielny, Nacho Monreal,Shkodran Mustafi, HÃ©ctor BellerÃ­n,Mesut Ãzil, Santi Cazorla,Granit Xhaka,Alexis SÃ¡nchez,Theo Walcott,Alex Iwobi,Åukasz FabiaÅski, Jordi Amat,Neil Taylor,Kyle Naughton,Federico FernÃ¡ndez,Leon Britton,Leroy Fer,Gylfi SigurÃ°sson,Jack Cork,Wayne Routledge,Modou Barrow,3.0,2.0,2017
arsenal-fc,tottenham-hotspur,Petr Äech,Laurent Koscielny, Nacho Monreal,Shkodran Mustafi, HÃ©ctor BellerÃ­n,Mesut Ãzil,Granit Xhaka,Francis Coquelin,Alexis SÃ¡nchez,Theo Walcott,Alex Iwobi,Hugo Lloris,Kyle Walker,Danny Rose,Jan Vertonghen,Kevin Wimmer,Victor Wanyama,Eric Dier,Mousa DembÃ©lÃ©,Christian Eriksen,Heung-min Son,Harry Kane,1.0,1.0,2017
arsenal-fc,watford-fc,Petr Äech, Gabriel Paulista,Laurent Koscielny, Nacho Monreal,Shkodran Mustafi,Aaron Ramsey,Mesut Ãzil,Francis Coquelin,Alexis SÃ¡nchez,Olivier Giroud,Alex Iwobi, Gomes,Miguel Britos,YounÃ¨s Kaboul,Sebastian PrÃ¶dl,Craig Cathcart,Daryl Janmaat,Tom Cleverley,Valon Behrami,Ãtienne Capoue,Troy Deeney,M'Baye Niang,1.0,2.0,2017
arsenal-fc,west-bromwich-albion,Petr Äech,Kieran Gibbs, Gabriel Paulista,Laurent Koscielny, HÃ©ctor BellerÃ­n,Mesut Ãzil,Granit Xhaka,Francis Coquelin,Alexis SÃ¡nchez,Olivier Giroud,Alex Iwobi,Ben Foster,Allan Nyom,Jonny Evans,Gareth McAuley,Craig Dawson,Claudio Yacob,Matt Phillips,Chris Brunt,Darren Fletcher,SalomÃ³n RondÃ³n,Nacer Chadli,1.0,0.0,2017
arsenal-fc,west-ham-united,Emiliano MartÃ­nez, Gabriel Paulista, Nacho Monreal,Shkodran Mustafi, HÃ©ctor BellerÃ­n,Mesut Ãzil,Granit Xhaka,Mohamed El Neny,Alexis SÃ¡nchez,Theo Walcott,Danny Welbeck,Darren Randolph,James Collins,Sam Byram, JosÃ© Fonte,Arthur Masuaku,Cheikhou KouyatÃ©,Manuel Lanzini,Mark Noble,Michail Antonio,Andy Carroll,AndrÃ© Ayew,3.0,0.0,2017
burnley-fc,afc-bournemouth,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,Jeff Hendrick,Steven Defour,Scott Arfield,Sam Vokes,George Boyd,Artur Boruc,Simon Francis,Steve Cook,Nathan AkÃ©,Charlie Daniels,Adam Smith,Dan Gosling,Harry Arter,Ryan Fraser,Benik Afobe,Callum Wilson,3.0,2.0,2017
burnley-fc,arsenal-fc,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,Jeff Hendrick,Steven Defour,JÃ³hann GuÃ°mundsson,Sam Vokes,George Boyd,Petr Äech,Laurent Koscielny, Nacho Monreal,Shkodran Mustafi, HÃ©ctor BellerÃ­n,Mesut Ãzil, Santi Cazorla,Granit Xhaka,Alexis SÃ¡nchez,Theo Walcott,Alex Iwobi,0.0,1.0,2017
burnley-fc,chelsea-fc,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Robbie Brady,Ashley Westwood,Joey Barton,Andre Gray,Ashley Barnes,George Boyd,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz,N'Golo KantÃ©,Victor Moses,Nemanja MatiÄ,Eden Hazard, Pedro, Diego Costa,1.0,1.0,2017
burnley-fc,crystal-palace,Tom Heaton,Matthew Lowton,Jon Flanagan,Michael Keane,Ben Mee,Dean Marney,Jeff Hendrick,Steven Defour,JÃ³hann GuÃ°mundsson,Scott Arfield,Sam Vokes,Steve Mandanda,Joel Ward,Scott Dann,Damien Delaney,Martin Kelly,Yohan Cabaye,Andros Townsend,James McArthur,Jason Puncheon,Wilfried Zaha,Christian Benteke,3.0,2.0,2017
burnley-fc,everton-fc,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,Michael Kightly,Jeff Hendrick,JÃ³hann GuÃ°mundsson,Scott Arfield,Sam Vokes,Maarten Stekelenburg,Ashley Williams,Phil Jagielka,Bryan Oviedo,SÃ©amus Coleman,Ross Barkley,Yannick Bolasie,Idrissa Gueye,Gareth Barry,Romelu Lukaku,Kevin Mirallas,2.0,1.0,2017
burnley-fc,hull-city,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,Steven Defour,JÃ³hann GuÃ°mundsson,Andre Gray,Sam Vokes,George Boyd,Eldin JakupoviÄ,Andrew Robertson,Curtis Davies,Ahmed El Mohamady,David Meyler,Tom Huddlestone,Robert Snodgrass,Sam Clucas,Jake Livermore,Abel HernÃ¡ndez,Adama DiomandÃ©,1.0,1.0,2017
burnley-fc,leicester-city,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Jeff Hendrick,Steven Defour,Joey Barton,Andre Gray,Ashley Barnes,George Boyd,Kasper Schmeichel,Wes Morgan,Robert Huth,Danny Simpson,Christian Fuchs,Danny Drinkwater,Marc Albrighton,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Demarai Gray,1.0,0.0,2017
burnley-fc,liverpool-fc,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,Steven Defour,Scott Arfield,Andre Gray,Sam Vokes,George Boyd,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,James Milner,Ragnar Klavan,Georginio Wijnaldum, Coutinho,Jordan Henderson,Adam Lallana, Roberto Firmino,Daniel Sturridge,2.0,0.0,2017
burnley-fc,manchester-city,Paul Robinson,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,Jeff Hendrick,Steven Defour,JÃ³hann GuÃ°mundsson,Sam Vokes,George Boyd,Claudio Bravo,Bacary Sagna,Aleksandar Kolarov,GaÃ«l Clichy,NicolÃ¡s Otamendi, Fernando, Fernandinho,Yaya TourÃ©,Raheem Sterling, Nolito,Kun AgÃ¼ero,1.0,2.0,2017
burnley-fc,manchester-united,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Robbie Brady,Jeff Hendrick,Joey Barton,Andre Gray,Ashley Barnes,George Boyd, De Gea,Eric Bailly,Daley Blind,Matteo Darmian,Paul Pogba,Jesse Lingard,Ashley Young, Ander Herrera,Marouane Fellaini,Wayne Rooney,Anthony Martial,0.0,2.0,2017
burnley-fc,middlesbrough-fc,Tom Heaton,Jon Flanagan,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,Jeff Hendrick,Scott Arfield,Andre Gray,Ashley Barnes,George Boyd, VÃ­ctor ValdÃ©s, FÃ¡bio,Ben Gibson, BarragÃ¡n,Calum Chambers,Adam Clayton,Marten de Roon,GastÃ³n RamÃ­rez,Adam Forshaw, Ãlvaro Negredo,Cristhian Stuani,1.0,0.0,2017
burnley-fc,southampton-fc,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,Jeff Hendrick,Steven Defour,Andre Gray,Ashley Barnes,George Boyd,Fraser Forster, CÃ©dric Soares,Maya Yoshida,Virgil van Dijk,Ryan Bertrand, Oriol Romeu,James Ward-Prowse,Nathan Redmond,Pierre-Emile HÃ¸jbjerg,Shane Long,DuÅ¡an TadiÄ,1.0,0.0,2017
burnley-fc,stoke-city,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Jeff Hendrick,Steven Defour,Joey Barton,Andre Gray,Sam Vokes,George Boyd,Lee Grant,Erik Pieters, Muniesa,Bruno Martins Indi,Ryan Shawcross,Geoff Cameron,Joe Allen,Charlie Adam,Saido Berahino,Marko ArnautoviÄ,Mame Diouf,1.0,0.0,2017
burnley-fc,sunderland-afc,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,Steven Defour,Scott Arfield,Andre Gray,Ashley Barnes,George Boyd,Vito Mannone,Billy Jones,Patrick van Aanholt,Papy Djilobodji,John O'Shea,Lamine KonÃ©,Sebastian Larsson,Adnan Januzaj,Fabio Borini,Jermain Defoe,Victor Anichebe,4.0,1.0,2017
burnley-fc,swansea-city,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,David Jones,Scott Arfield,Andre Gray,Sam Vokes,George Boyd,Åukasz FabiaÅski, Jordi Amat,Kyle Naughton,Federico FernÃ¡ndez,Stephen Kingsley,Leon Britton,Leroy Fer,Jack Cork, Llorente,Wayne Routledge,Modou Barrow,0.0,1.0,2017
burnley-fc,tottenham-hotspur,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Jeff Hendrick,Joey Barton,Scott Arfield,Andre Gray,Ashley Barnes,George Boyd,Hugo Lloris,Toby Alderweireld,Jan Vertonghen,Kieran Trippier,Ben Davies,Harry Winks,Victor Wanyama,Eric Dier,Dele Alli,Christian Eriksen,Vincent Janssen,0.0,2.0,2017
burnley-fc,watford-fc,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,Jeff Hendrick,Steven Defour,JÃ³hann GuÃ°mundsson,Sam Vokes,George Boyd, Gomes,Miguel Britos,Sebastian PrÃ¶dl,Craig Cathcart,JosÃ© Holebas,Valon Behrami,Ãtienne Capoue,Roberto Pereyra,Nordin Amrabat,Troy Deeney,Odion Ighalo,2.0,0.0,2017
burnley-fc,west-bromwich-albion,Tom Heaton,Matthew Lowton,Stephen Ward,James Tarkowski,Kevin Long,Jeff Hendrick,Ashley Westwood,Scott Arfield,Sam Vokes,Ashley Barnes,George Boyd,Ben Foster,Jonny Evans,Marc Wilson,Gareth McAuley,Craig Dawson,Jake Livermore,Chris Brunt,Darren Fletcher,Sam Field,SalomÃ³n RondÃ³n,James McClean,2.0,2.0,2017
burnley-fc,west-ham-united,Tom Heaton,Matthew Lowton,Stephen Ward,James Tarkowski,Kevin Long,Robbie Brady,Jeff Hendrick,Ashley Westwood,Scott Arfield,Andre Gray,Sam Vokes, AdriÃ¡n,Aaron Cresswell,James Collins,Angelo Ogbonna,Sam Byram, JosÃ© Fonte,Sofiane FÃ©ghouli,Manuel Lanzini,Robert Snodgrass,Edimilson Fernandes,AndrÃ© Ayew,1.0,2.0,2017
chelsea-fc,afc-bournemouth,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz, Cesc FÃ bregas,Victor Moses,Nemanja MatiÄ,Eden Hazard, Pedro, Willian,Artur Boruc,Simon Francis,Steve Cook,Charlie Daniels,Brad Smith,Adam Smith,Dan Gosling,Andrew Surman,Harry Arter,Jack Wilshere,Joshua King,3.0,0.0,2017
chelsea-fc,arsenal-fc,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz,N'Golo KantÃ©,Victor Moses,Nemanja MatiÄ,Eden Hazard, Pedro, Diego Costa,Petr Äech,Laurent Koscielny, Nacho Monreal,Shkodran Mustafi, HÃ©ctor BellerÃ­n,Mesut Ãzil,Francis Coquelin,Alexis SÃ¡nchez,Theo Walcott,Alex Oxlade-Chamberlain,Alex Iwobi,3.0,1.0,2017
chelsea-fc,burnley-fc,Thibaut Courtois,Branislav IvanoviÄ,Gary Cahill,John Terry, Azpilicueta,N'Golo KantÃ©, Oscar,Nemanja MatiÄ,Eden Hazard, Diego Costa, Willian,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,Steven Defour,Scott Arfield,Andre Gray,Sam Vokes,George Boyd,3.0,0.0,2017
chelsea-fc,crystal-palace,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz, Cesc FÃ bregas,N'Golo KantÃ©,Nemanja MatiÄ,Eden Hazard, Pedro, Diego Costa,Wayne Hennessey,Joel Ward,James Tomkins,Mamadou Sakho,Jeffrey Schlupp,Yohan Cabaye,Andros Townsend,Luka MilivojeviÄ,Jason Puncheon,Wilfried Zaha,Christian Benteke,1.0,2.0,2017
chelsea-fc,everton-fc,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz,N'Golo KantÃ©,Victor Moses,Nemanja MatiÄ,Eden Hazard, Pedro, Diego Costa,Maarten Stekelenburg,Ashley Williams,Phil Jagielka,Bryan Oviedo,SÃ©amus Coleman,Ramiro Funes Mori,Ross Barkley,Yannick Bolasie,Tom Cleverley,Gareth Barry,Romelu Lukaku,5.0,0.0,2017
chelsea-fc,hull-city,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz,N'Golo KantÃ©,Victor Moses,Nemanja MatiÄ,Eden Hazard, Pedro, Diego Costa,Eldin JakupoviÄ,Andrew Robertson,Harry Maguire,Curtis Davies,Omar Elabdellaoui,Michael Dawson,Tom Huddlestone,Sam Clucas,Ryan Mason, Evandro,Abel HernÃ¡ndez,2.0,0.0,2017
chelsea-fc,leicester-city,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz,N'Golo KantÃ©,Victor Moses,Nemanja MatiÄ,Eden Hazard, Pedro, Diego Costa,Kasper Schmeichel, Luis HernÃ¡ndez,Wes Morgan,Robert Huth,Daniel Amartey,Jeffrey Schlupp,Christian Fuchs,Danny Drinkwater,Marc Albrighton,Ahmed Musa,Jamie Vardy,3.0,0.0,2017
chelsea-fc,liverpool-fc,Thibaut Courtois,Branislav IvanoviÄ,Gary Cahill, Azpilicueta, David Luiz,N'Golo KantÃ©, Oscar,Nemanja MatiÄ,Eden Hazard, Diego Costa, Willian,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,James Milner,Joel Matip,Georginio Wijnaldum, Coutinho,Jordan Henderson,Adam Lallana,Daniel Sturridge,Sadio ManÃ©,1.0,2.0,2017
chelsea-fc,manchester-city,Thibaut Courtois, Marcos Alonso,Kurt Zouma,Gary Cahill, Azpilicueta, David Luiz, Cesc FÃ bregas,N'Golo KantÃ©,Eden Hazard, Pedro, Diego Costa,Willy Caballero,Vincent Kompany,GaÃ«l Clichy,John Stones, JesÃºs Navas,Kevin De Bruyne,Fabian Delph, David Silva, Fernandinho,Kun AgÃ¼ero,Leroy SanÃ©,2.0,1.0,2017
chelsea-fc,manchester-united,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz,N'Golo KantÃ©,Victor Moses,Nemanja MatiÄ,Eden Hazard, Pedro, Diego Costa, De Gea,Eric Bailly,Chris Smalling,Daley Blind,Antonio Valencia,Paul Pogba,Jesse Lingard, Ander Herrera,Marouane Fellaini,Zlatan IbrahimoviÄ,Marcus Rashford,4.0,0.0,2017
chelsea-fc,middlesbrough-fc,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz, Cesc FÃ bregas,Victor Moses,Nemanja MatiÄ,Eden Hazard, Pedro, Diego Costa,Brad Guzan, FÃ¡bio,George Friend,Ben Gibson,Calum Chambers,Adam Clayton,Marten de Roon,Stewart Downing,Adam Forshaw, Ãlvaro Negredo,Adama TraorÃ©,3.0,0.0,2017
